origem,segmento,cnpj,razao_social,nome_fantasia,uf,municipio,situacao,data_situacao,data_inicio,capital_social,cnae_principal,email,ddd1,tel1,socios,score,sinal_grupo_spsav,sinal_site,sinal_nome,sinal_noticias,socio_comum,evidencia_site,evidencia_noticias
SPSAV,SPSAV,62718268000110,ITAU SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250915,20250915,"1000,00",6619399,ITAUJUDICIAL@ITAU-UNIBANCO.COM.BR,11,30034828,RENATO DA SILVA CARVALHO | ITAU UNIBANCO S.A. | ITAU CONSULTORIA DE VALORES MOBILIARIOS E PARTICIPACOES S.A. | RICARDO NUNO DELGADO GONCALVES | ERIC ANDRE ALTAFIM | DANIEL SONDER,11,,,,,,,
SPSAV,SPSAV,64809125000140,JYAL SOCIEDADE PRESTADORA DE ATIVOS VIRTUAIS LTDA,JYAL SOCIEDADE PRESTADORA DE ATIVOS VIRTUAIS LTDA.,SP,6213,02,20260130,20260130,"11000000,00",6619399,VASP@JULLYANA-JYAL.COM,11,20886426,JULLYANA CRISTINA DE OLIVEIRA SIFUENTES | ALRIMAR SIFUENTES DA SILVA,11,,,,,,,
SPSAV,SPSAV,68675443000116,KAST SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20260817,20260817,"100000,00",6619399,LEGAL@KASTCARD.COM,11,31923900,ISRAEL BUZAYM DE MOURA | KAST BRASIL PARTICIPACOES LTDA,11,,,,,,,
SPSAV,SPSAV,63083023000127,KEYROCK BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20251007,20251007,"13000000,00",6499999,CONTROLEREPLEGAL@GMAIL.COM,11,23646892,CESAR MADEIRA PADOVESI | VITOR FERNANDO LIMA CORREA | KEYROCK S.A,11,,,,,,,
SPSAV,SPSAV,61147857000123,KUCOIN BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,KUCOIN BRASIL,SP,7107,02,20250604,20250604,"17550000,00",6499999,CONTROLEREPLEGAL@GMAIL.COM,11,23646892,COPER FRONTIER TECH HOLDING LIMITED | CESAR MADEIRA PADOVESI | VITOR FERNANDO LIMA CORREA,11,,,,,,,
SPSAV,SPSAV,62193348000108,LH SOCIEDADE PRESTADORA DE SERVICOS  DE ATIVOS VIRTUAIS LTDA,LH SERVICOS DIGITAIS,RJ,6001,02,20250812,20250812,"15000000,00",6619399,SEUCNPJ@GMAIL.COM,21,99988855,CICERO JAIME DA SILVA | LEONARDO PIMENTEL DA PAZ PEREIRA | MARCOS AURELIO DE MESQUITA | XINHAO WU,11,,,,,,,
SPSAV,SPSAV,63539643000128,LIQUID GOLD PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,LIQUID GOLD PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS,PR,7535,02,20251105,20251105,"20000,00",7490104,ADMINISTRACAO@LIQUIDGOLD.COM.BR,41,91829451,JULIANA DE ANDRADE FRONCHETTI,11,,,,,,,
SPSAV,SPSAV,42887120000100,LUMX SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,LUMX,RJ,6001,02,20260629,20210727,"25121600,00",6203100,CONTASAPAGAR@LUMX.IO,21,98018236,CAIO BARBOSA ZACARIAS | GABRIEL POLVERELLI NOGUEIRA | MICHEL RUTHENBERG GOLDBERG | LUMX US LLC,11,,,,,,,
SPSAV,SPSAV,64094715000133,M OLIVEIRA SERVICOS E ATIVOS VIRTUAIS LTDA,M OLIVEIRA SERVICOS E ATIVOS VIRTUAIS,SP,7107,02,20251217,20251217,"200000,00",7490104,MICHAELOLIVEIRA2026@ICLOUD.COM,11,42753637,MICHAEL SILVA DE OLIVEIRA,11,,,,,,,
SPSAV,SPSAV,32988500000170,M5 ADMINISTRACAO DE ATIVOS VIRTUAIS LTDA,"",ES,5605,08,20200723,20190311,"100000,00",7490104,M5ATIVOSVIRTUAIS@GMAIL.COM,27,99254242,FERNANDO LUIZ TELLES RICHARD JUNIOR | JOEL MOREIRA DUARTE JUNIOR,11,,,,,,,
SPSAV,SPSAV,64130790000102,MADISON INTERMEDIACAO E CUSTODIA DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20251218,20251218,"100000,00",6619399,DAVIDMOURAO@GMAIL.COM,21,99894079,DAVID MOREIRA MOURAO,11,,,,,,,
SPSAV,SPSAV,35335402000121,MAMORU SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20210315,20191029,"10000000,00",7490104,GABRIELA.DORFANI@APCAPITALINVESTMENT.COM,11,71047474,CHEUK MAN CHIU | MAMORU LIMITED | KELWIN DOS SANTOS YU | GABRIELA D ORFANI | CASSIO DE MELO GOMES | ROBERTA ANDRADE DE MATOS,11,,,,,,,
SPSAV,SPSAV,61575252000133,MASTERPAY SOCIEDADE  PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,MASTERPAY SOLUCOES DIGITAIS,PR,7535,02,20250703,20250703,"18000000,00",6619399,SEUCNPJ@GMAIL.COM,21,99595829,LIN LIANG YONG | WEIJIE YANG | QINGMANG HU,11,,,,,,,
SPSAV,SPSAV,49786191000158,MAZZERA SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS SA,"",PR,7493,02,20230302,20230302,"18000000,00",6619399,SEUCNPJ@GMAIL.COM,41,96248860,GABRIEL EL SIBAI | MOHAMED MUSTAPHA HIJAZI | NADIA MOHAMAD ATIE | ALEXANDRE YASSER AWADALLAK,11,,,,,,,
SPSAV,SPSAV,25041824000130,MDAC INFORMATIVO VIRTUAL EIRELI,EM FOCO WEB,SE,3105,08,20170518,20160621,"88000,00",5822101,CONTATO@ALIANCACONTABILIDADE.CNT.BR,79,30412349,MUNIR ALLE DARRAGE,11,,,,,,,
SPSAV,SPSAV,62800565000100,MINTEO BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250919,20250919,"11000,00",6619399,CESAR@MPLEGAL.COM.BR,11,31320127,SANTIAGO ANDRES RODRIGUEZ ORTIZ | CESAR MADEIRA PADOVESI,11,,,,,,,
SPSAV,SPSAV,62847235000170,MONETH DIGITAL ASSETS - SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",MG,4895,08,20260408,20250923,"1000000,00",7490104,FISCAL@CSCGRUPO.COM,31,33016118,NICKOLAS TADEU RIBEIRO DE CAMPOS | CACTUS FINANCIAL SERVICES LTDA,11,,,,,,,
SPSAV,SPSAV,61831688000146,MT DIGITAL ASSETS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,6213,02,20250721,20250721,"250000,00",6619399,"",11,45214111,RODRIGO LUIZ MACHADO TEIXEIRA | ROBERTO DOS SANTOS MASOTTI | MATHICE HOLDING DE PARTICIPACOES LTDA | MT INSTITUICAO DE PAGAMENTO SA,11,,,,,,,
SPSAV,SPSAV,64687332000179,MTPSV SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260508,20260109,"100000,00",7490104,CTB.ALL@MATERA.COM,19,37947700,CARLOS AUGUSTO LEITE NETTO | CARLOS ANDRE BRANCO GUIMARAES | FS HOLDING LTDA,11,,,,,,,
SPSAV,SPSAV,33498107000160,MULTIPLA CAPITAL GESTAO DE ATIVOS VIRTUAIS LTDA,"",SP,6713,08,20190617,20190430,"100000,00",6203100,CONTATO@MULTIPLA.CAPITAL.COM.BR,27,33333333,ROSIANE SETIMO VIANA | SAMIRA GAIGHER LIMA FAVORETTI,11,,,,,,,
SPSAV,SPSAV,28540196000126,MVM SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,MVMCRIPTO.COM,GO,9373,02,20210318,20170830,"100000,00",7490104,MARCIACFRSO@MVMCRIPTO.COM,62,99679461,MARCIA C F R SILVA DE O MESQUITA NASCIMENTO | VICENTE AUGUSTO MESQUITA DO NASCIMENTO,11,,,,,,,
SPSAV,SPSAV,62168961000167,NEO ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250811,20250811,"2212136,00",7490104,CONTATO@NEO.INVESTMENTS,21,20429975,NG CASH LLC | JOAO PEDRO EL HADI DE FREITAS CAVALCANTI,11,,,,,,,
SPSAV,SPSAV,64434163000165,NORA FINANCE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,NORA FINANCE,SC,8105,02,20260112,20260112,"10000,00",7740300,CONTATO@R2AGESTAO.COM.BR,48,99151935,BRUNO BERNARDES DE ARAUJO MONIZ | JEAN EVERSON MARTINA | VICTOR HIDEAKI CIOFFI NAKADA | LUIGI REMOR COSTA,11,,,,,,,
SPSAV,SPSAV,60437366000154,NOVAONE FINANCIAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250416,20250416,"1000000,00",6619399,CONTATO@GLOBALCS.COM.BR,11,43687800,CAIO VASCONCELOS ARAUJO | XI JASON LIU,11,,,,,,,
SPSAV,SPSAV,44342498000146,NU CRYPTO  SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20211123,20211123,"433330739,00",6619399,"",11,11111111,INTERNET - FUNDO DE INVESTIMENTO EM PARTICIPACOES MULTIESTRATEGIA - RESPONSABILIDADE LIMITADA | THOMAZ LYSAKOWSKI DE VARGAS MULLER FORTES | CARLOS CORNET SCHARFSTEIN | GABRIELA TUBA,11,,,,,,,
SPSAV,SPSAV,62873489000163,OBSIDIAN VIRTUAL ASSETS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250924,20250924,"50000,00",7490104,ANDWETTER@GMAIL.COM,11,41571103,ANDRE WETTER | GUSTAVO ADOLFO DOS SANTOS MENDES | VINICIUS SANTA BARBARA FERNANDES | MARLON TSENG BALDISSERA,11,,,,,,,
SPSAV,SPSAV,54049320000165,ONDA FINANCE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,ONDA FINANCE,SP,7107,02,20240223,20240223,"73569211,00",6619399,RENATO.LIMA@ONDAFINANCE.COM.BR,11,90093813,ONDA FINANCE HOLDING S/A | NILDSON FERREIRA ALVES | MATHEUS LUIZ PUPPE MAGALHAES | RENATO GOMES LIMA,11,,,,,,,
SPSAV,SPSAV,65024286000190,ONILX SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS S.A.,ONILX,SP,7107,02,20260204,20260204,"13000000,00",7490104,CONTABILIDADE@ONILX.COM.BR,47,32277840,FABIO LINO DE ALMEIDA | WILSON HIDEYUKI AITA | ALVARO ARAUJO ROCHA | WELLINGTON WINKCLER AMORIM DE CARVALHO,11,,,,,,,
SPSAV,SPSAV,61467531000183,ONYOU STUDIO CRIATIVO VIRTUAL LTDA,ONYOU STUDIO DIGITAL,RS,8801,08,20260712,20250626,"30000,00",7420001,DOUGLAS.I.GESTAO@GMAIL.COM,51,81633441,DOUGLAS WILLIAN MELO INACIO,11,,,,,,,
SPSAV,SPSAV,34406986000116,ORBIT SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS S.A.,"",SP,6213,02,20190802,20190802,"30288495,00",6619399,COM.OFICIAL.SCP@GMAIL.COM,11,30907103,ANGELO BUENO PASCHOINI | GABRIEL FUGYAMA RAMOS | LUCAS ROBERTO PIRES RIBEIRO | ERIC NEUGEBAUER | JHONATHAN NASCIMENTO MIRANDA,11,,,,,,,
SPSAV,SPSAV,03631568000107,ORIGEM 465 SERVICOS DE ATIVOS VIRTUAIS LTDA,ORIGEM 465,SP,6213,02,20001125,20000105,"200000,00",7490104,CONTATO@ORIGEM465.COM.BR,11,42669089,ROSANELA MARTINS FREITAS,11,,,,,,,
SPSAV,SPSAV,62845739000151,OSL BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250923,20250923,"3000000,00",6619399,CONTATO@GLOBALCS.COM.BR,11,43687800,CAIO VASCONCELOS ARAUJO | OSL SERVICES PTE. LTD.,11,,,,,,,
SPSAV,SPSAV,64509594000143,OXUS INTERMEDIACAO DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20260105,20260105,"10000,00",6619399,FT@CORUJALABS.IO,11,51966040,FILLIPE TRENTIN SILVA | RAFAEL CASTANEDA RIBEIRO | OXUS PARTICIPACOES LTDA,11,,,,,,,
SPSAV,SPSAV,68673659000142,PAGKRIPTO SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20260818,20260818,"10800000,00",7740300,LOURIVAL.ALVES@BLMCONSULTORIA.COM.BR,11,32620821,ERANILDO SILVA DAMASIO | RICARDO CRAVEIRO FEITOSA FILHO,11,,,,,,,
SPSAV,SPSAV,63241646000180,PAYFI SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA.,"",RJ,6001,02,20251017,20251017,"100000,00",6619399,DANIEL@PAIVAGOMES.ADV.BR,11,96415106,JULIANA PEREIRA DA CUNHA WALENKAMP,11,,,,,,,
SPSAV,SPSAV,61533076000177,PAYWARD BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250701,20250701,"16800000,00",7490104,REGULATORY@KRAKEN.COM,21,33009787,TULIP HOLDCO LTD | FELIPE MOREIRA MAURANO | ARTHUR ARAUJO RIBEIRO | VINICIUS GANDARA ZARATINE | MARIA MACIEL ZELNER GONCALVES,11,,,,,,,
SPSAV,SPSAV,34770882000196,PETRUS SOFTWARE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,PETRUS SOFTWARE,SP,6213,02,20190905,20190905,"16800000,00",6619399,CONTATO@RBSA.COM.BR,11,50632457,MURILO PETRUCI PINHEIRO | GABRIELLY SANTOS PETRUCI PINHEIRO | MARIA APARECIDA AGUIAR FERREIRA,11,,,,,,,
SPSAV,SPSAV,62082830000162,PFPAY SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,PFPAY SERVICOS DIGITAIS,PR,7535,02,20250805,20250805,"18000000,00",6619399,SEUCNPJ@GMAIL.COM,11,95859858,LONG ZHENG | JIAN ZHENG | XIAOJIAN TENG,11,,,,,,,
SPSAV,SPSAV,33845586000144,PILLAR TRADERS CAPACITACAO EM ANALISE DE ATIVOS VIRTUAIS LTDA,PILLAR TRADERS LEARNING,ES,5699,08,20191220,20190605,"20000,00",8599604,CONTROLE@METAREAL-ES.COM.BR,27,95891234,BRAULIO ALVES SILVA | VICTOR GUSS NOGUEIRA | SUELI ALVES FERNANDES | MARCOS VINICIUS DIAS FERREIRA,11,,,,,,,
SPSAV,SPSAV,51981233000153,PIXNOW SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,COOPERA,SP,7107,02,20230828,20230828,"10000,00",7020400,FINANCE@COOPERA.FINANCE,11,35001373,VICTOR ROBERT CUNHA,11,,,,,,,
SPSAV,SPSAV,60755434000123,PIXUS GLOBAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,PIXUS GLOBAL,SP,7107,02,20250509,20250509,"8000000,00",6619399,DESMOND@PIXUSGLOBAL.COM,11,81901688,TAN KEE BOON DESMOND | KEY VENTURES PARTICIPACOES E HOLDING LTDA,11,,,,,,,
SPSAV,SPSAV,51074135000132,PLATAFORMA 32 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260108,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074637000163,PLATAFORMA 33 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260108,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074757000160,PLATAFORMA 34 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260108,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074905000147,PLATAFORMA 35 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260130,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074834000182,PLATAFORMA 36 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260202,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074796000168,PLATAFORMA 37 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260824,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074720000132,PLATAFORMA 38 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260112,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074351000188,PLATAFORMA 39 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260112,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COMBR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074068000156,PLATAFORMA 40 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260109,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074727000154,PLATAFORMA 41 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260109,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51074989000119,PLATAFORMA 42 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260109,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51075077000161,PLATAFORMA 43 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260109,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,51075495000159,PLATAFORMA 44 SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,08,20260109,20230616,"1000,00",6619399,CONTATO@APPROVEDLEGAL.COM.BR,11,32860023,ANDRE LUIS FONSECA SERGIO,11,,,,,,,
SPSAV,SPSAV,63653001000155,PONTE GLOBAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20251113,20251113,"511535,00",6619399,GUILHERMEJOOJ@GMAIL.COM,61,84697383,"TERABYTE, INC. | GUILHERME FERREIRA SANTOS",11,,,,,,,
SPSAV,SPSAV,63216323000137,PROPHEX ATIVOS VIRTUAIS LTDA,PROPHEX ATIVOS VIRTUAIS,SP,7107,08,20260508,20251016,"1000,00",6619399,CERTIFICADO@LUCASPRIM.COM,99,99999999,LUIS FELIPE SAO THIAGO DE CARVALHO | FERNANDO JOSE SAO THIAGO DE CARVALHO | FELIPE VAN BOEKEL CHEOLA HANSZMANN,11,,,,,,,
SPSAV,SPSAV,16614207000196,R A V ASSUNCAO ESCRITORIO ADMINISTRATIVO VIRTUAL,A E Z CONSULTORIA E ASSESSORIA EMPRESARIAL,DF,9701,02,20120801,20120801,"35000,00",8211300,rod_contador@hotmail.com,61,35636800,,11,,,,,,,
SPSAV,SPSAV,62279050000107,REDOTX (SAMBA) SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250729,20250729,"10000,00",6619399,BRAZIL@REDOTPAY.COM,11,32295000,REDOTX (BRAZIL) HOLDING LTDA | RENNE CARVALHO DE SOUSA CIRQUEIRA,11,,,,,,,
SPSAV,SPSAV,59505905000166,REVOLUT BRASIL SOCIEDADE PRESTADORA DE SERVICOS E ATIVOS VIRTUAIS LTDA.,"",SP,7107,02,20250217,20250217,"15000,00",6619399,JURIDICO@REVOLUT.COM,11,30592600,GLAUBER FELIPE MOTA | REVOLUT HOLDINGS BRASIL LTDA | FELIPE ABREU MORANDI,11,,,,,,,
SPSAV,SPSAV,23351302000100,RIPIO BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA.,RIPIO,SP,7107,02,20150925,20150925,"140041515,00",6619399,LEGAL@RIPIO.COM,11,45507951,BERNARDO GONTIJO TEIXEIRA | RIPIO PARTICIPACOES LTDA,11,,,,,,,
SPSAV,SPSAV,31857323000120,RIPPLE BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVO VIRTUAL LTDA,RIPPLE BRASIL,SP,7107,02,20181022,20181022,"1000,00",6619399,PB@RALEIGH-CORP.COM.BR,21,72898866,RIPPLE LABS INC. | RIPPLE SERVICES INC. | PAOLA RIGATTO BROLLO | SILVIO ROBERTO MIRANDA PEGADO,11,,,,,,,
SPSAV,SPSAV,38143963000117,RMC SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,ZYNXX GLOBAL,SP,7057,02,20200819,20200819,"300000,00",6619399,ZYNXXGLOBAL@ZYNXXGLOBAL.COM,11,45922357,RICARDO MENDONCA CABRAL,11,,,,,,,
SPSAV,SPSAV,64813461000166,S2S SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,S2S SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS,SP,7107,08,20260702,20260130,"11000000,00",6619399,VASP@EXCHANGE2S.COM,11,72745743,ALRIMAR SIFUENTES DA SILVA FILHO | TAMMY SAAD JUSKEVICIUS | TYS HOLDING LTDA,11,,,,,,,
SPSAV,SPSAV,12455479000130,SANTANDER INVESTIMENTOS SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS SA,"",SP,7107,02,20100827,20100827,"283299721,27",6203100,CONTABILIDADE@TOROINVESTIMENTOS.COM.BR,31,36658700,ALESSANDRO CHAGAS FARIAS | CARLA LOPES DE MORAES,11,,,,,,,
SPSAV,SPSAV,45031765000127,SCHUTZ TECNOLOGIA E GESTAO DE ATIVOS VIRTUAIS LTDA,SCHUTZ TECNOLOGIA E INVESTIMENTOS,DF,9701,02,20220126,20220126,"50000,00",4618499,TONY@SCHUTZINVESTMENTS.COM.BR,61,91398839,TONY CLECIO DA COSTA BRAGA,11,,,,,,,
SPSAV,SPSAV,60896598000170,SLAB TOKEN SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",DF,9701,08,20250704,20250519,"3000000,00",6311900,DIRETORIA@SLABASSEST.COM,11,88024402,FABIO JOSE DE MORAES MATOS | SLAB ASSETS TECNOLOGIA LTDA,11,,,,,,,
SPSAV,SPSAV,64509033000144,SMART SWAPS INTERMEDIACAO DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20260108,20260108,"10000,00",6619399,TBARBOSA@SALLESNOGUEIRA.COM.BR,11,51966040,GUSTAVO PINTO NOGUEIRA | THIAGO BARBOSA WANDERLEY,11,,,,,,,
SPSAV,SPSAV,49273085000170,SOL SERVICOS ADMINISTRATIVOS VIRTUAIS LTDA,RC FACIL TABOAO DA SERRA,SP,7157,08,20230919,20230120,"5000,00",8211300,SOLCARTORIODIGITAL@GMAIL.COM,11,77620056,SILAS DE OLIVEIRA LIMA,11,,,,,,,
SPSAV,SPSAV,63593618000122,SPHERE BRASIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20251110,20251110,"100000,00",6619399,COMPLIANCE@SHEREPAY.CO,11,51280555,JUNO HOLDING BRASIL LTDA | ANDRE LUIS POMPILIO,11,,,,,,,
SPSAV,SPSAV,62551927000177,SRM EXCHANGE SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250903,20250903,"500000,00",6619399,CONTABILIDADE@SRMASSET.COM,11,33342100,ALBERTO MANSUR | MARCOS RAFAEL MANSUR | SALIM RAPHAEL MANSUR | RAPHAEL SALIM MANSUR | MICHEL MANSUR | RAPHAEL MARCOS MANSUR,11,,,,,,,
SPSAV,SPSAV,61461894000101,SUL GRANDE DIGITAL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20250626,20250626,"1000000,00",7490104,A@A.COM.BR,11,99999999,FERNANDA BOZ DEMOLINARI | JOSEPH CHRISTOPHER KOH BOON KIOK | TAN WEN AN,11,,,,,,,
SPSAV,SPSAV,64319477000117,TGW BRAZIL SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20260106,20260106,"1000,00",6619399,MC@REDBISHOPS.COM,11,00000000,MARIIA CHIZHIKOVA | TGW HOLDING FINANCEIRA LTDA,11,,,,,,,
SPSAV,SPSAV,64072882000183,THE GLOBAL SOUTH (BRASIL) SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,"",SP,7107,02,20251202,20251202,"1000000,00",6499999,CONTATO@GLOBALCS.COM.BR,11,43687800,JACKIE PETER BURNETT,11,,,,,,,
SPSAV,SPSAV,33261770000147,TRADER TARGET ADMINISTRACAO DE ATIVOS VIRTUAIS LTDA,TRADER TARGET,ES,5705,04,20260515,20190405,"100000,00",7490104,ADMTRADERTARGET@GMAIL.COM,27,21416958,ALMIRAN OLIVEIRA DA SILVA,11,,,,,,,
SPSAV,SPSAV,04289288000117,TRAMOIA INFORMATIVO VIRTUAL LTDA,TRAMOIA,PR,7483,08,20190226,20010207,"0,00",6209100,tramoia@tramoia.com.br,0000,00000000,NORIVAL BALASSA | EURO BRISOLA MACIEL,11,,,,,,,
SPSAV,SPSAV,34882109000111,TRANSFERO SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS (SPSAV) LTDA.,"",RJ,6001,02,20190916,20190916,"20010000,00",6619399,MS@TRANSFERO.COM,21,22256001,CLAUDIO MARCOS JUST CAVALCANTE | MARLYSON SILVEIRA DA SILVA | TRANSFERO CAPITAL HOLDING LTDA. | TRANSFERO HOLDING PAGAMENTOS LTDA | DANIEL CAETANI,11,,,,,,,
SPSAV,SPSAV,41586874000150,TRKBIT SOCIEDADE PRESTADORA DE SERVICOS DE ATIVOS VIRTUAIS LTDA,TRKBIT,SP,7107,02,20210415,20210415,"18000000,00",6619399,FALE@TRKBIT.CO,11,99578226,THIAGO GABRIEL BRAZ | RAMON DO AMARAL SALADO JUNIOR | BRUNO RODRIGUES DE OLIVEIRA SIEGL,11,,,,,,,
